Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
"USA,RI,2022,""12        "",Male,17,Right-Handed,177,28,177,2,Car,8,0.363,34,Basketball,700,475,100,800,500,600,27,""Right foot"",80,77,""Index finger"",August,Fall,No,No,Poultry,Water,""Mathematics and statistics"",4,12,4,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",4,3,2,1,3,2,2,6,2,1,4,0,8,4,Some,""Graduate degree"",""Rap/Hip hop"",""Super strength"",Rich,Relative,Health"
"USA,RI,2013,""6         "",Male,12,Ambidextrous,138,21,145,1,Car,10,0.842,43,Other,1000,1000,1000,663,1000,235,20,""Right foot"",5,10,""Ring finger"",November,Summer,Yes,No,Desserts,Milk,Science,8,5,8,""No internet connection"",""In person"",0,0,0,0,10,0,10,0,0,0,0,3,0,5,""A lot"",""Less than high school"",""Rap/Hip hop"",Telepathy,Famous,Teacher,Health"
"USA,RI,2013,""8         "",Female,14,Right-Handed,157,22,160,1,Bus,15,.465,63,Baseball/Softball,700,700,800,900,950,950,22,""Same length"",80,82,""Ring finger"",March,Summer,No,No,Desserts,""Soft drink (caffeinated)"",Other,9,10,4,""Yes - broadband connection"",""Text messaging"",300,105,,,,,,,,,,,,,,,,,,,"
"USA,RI,2013,""7         "",Female,13,Right-Handed,166.5,23,150,1,Car,10,0.369,32,Other,400,200,600,540,800,900,24,""Left foot"",70,75,""Ring finger"",March,Fall,Yes,No,Other,Water,""Physical education"",8,12,4,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",400,415,18,5,8,12,6,0,13,12,46,24,0,6,Some,""Graduate degree"",""Rap/Hip hop"",Invisibility,Happy,Relative,Health"
"USA,RI,2013,""5         "",Male,10,Ambidextrous,156,24,23,1,Car,10,0.5,44,""Hockey (Ice)"",50,1000,999,1000,500,600,23,""Right foot"",60,63,""Index finger"",August,Summer,No,No,""No favorite"",""Sports drink"",History,10,""9 "",3,""Yes - other"",""Cell phone"",100,120,3,1,1,3,12,1,4,2,1,5,0,0,""Very little"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Famous,""Sports person"",""Education/Youth development"""
"USA,RI,2013,""6         "",Male,12,Right-Handed,138,24,135,1,Walk,20,0.445,84,""Hockey (Ice)"",824,663,759,684,0,0,23,""Right foot"",90,70,""Ring finger"",April,Summer,Yes,No,Desserts,Water,""Physical education"",9,10,4,""No internet connection"",""Cell phone"",5,10,10,0,2,5,0,2,0,6,0,4,0,0,Some,""High school"",""Rap/Hip hop"",Telepathy,Healthy,""Sports person"",Health"
"USA,RI,2013,""5         "",Female,11,Right-Handed,144,24,140,1,Bicycle,6,0.815,46,Basketball,900,900,800,800,500,500,25,""Left foot"",85,82,""Index finger"",April,Spring,No,Yes,""No favorite"",Water,Other,10.5,10,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,RI,2022,""12        "",Female,17,Right-Handed,150,37.5,144,1,Car,20,0.375,35,Soccer,1000,1000,1000,1000,503,508,37.5,""Same length"",65,70,""Ring finger"",October,Fall,No,No,""Rice/Noodle dishes"",""Soft drink (caffeinated)"",Art,6,5,7,""Yes - broadband connection"",""In person"",5,19,1,0,2,2,0,0,4,0,4,0,5,1,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Happy,""Musician or singer"",Environment"
"USA,RI,2013,""4         "",Female,10,Right-Handed,149,22,140,1,Bus,35,0.575,44,Basketball,1000,851,957,920,765,1000,21,""Right foot"",57,60,""Ring finger"",October,Spring,No,No,Fruit,Juice,Art,9,7,5,""Yes - broadband connection"",""In person"",0,0,50,5,2,70,3,5,11,0,11,10,0,2,""Very little"",Other,Jazz,""Freeze time"",Happy,Teacher,""Wildlife, animals"""
"USA,RI,2013,""7         "",Male,13,Right-Handed,159.5,26.5,163,1,Car,45,0.515,48,Soccer,1000,909,599,791,43,273,26.5,""Same length"",90,90,""Same length"",May,Summer,No,No,Seafood,Milk,""Mathematics and statistics"",6,9,5,""Yes - other"",""In person"",0,16,40,1,16,50,20,5,0,3,4,6,15,10,Some,""Graduate degree"",Country,Invisibility,Happy,""Sports person"",""Wildlife, animals"""
"USA,RI,2013,""7         "",Female,13,Right-Handed,154.5,23,151,1,Bus,50,0.489,34,Soccer,733,807,525,679,433,257,24,""Left foot"",7.5,8,""Ring finger"",May,Summer,Yes,No,Pizza/Pasta,Water,""Mathematics and statistics"",8,7,3,""Yes - other"",""In person"",70,68,130,10,80,50,70,10,20,120,120,50,0,70,Some,""Graduate degree"",Pop,Telepathy,Happy,Friend,Health"
"USA,RI,2013,""5         "",Female,11,Right-Handed,163,25,22,2,Car,5,0.564,52,Basketball,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,RI,2013,""6         "",Female,12,Right-Handed,163,22,162,1,Car,10,0.513,50,Gymnastics,578,1000,1000,872,48,5,21,""Right foot"",9,7.5,""Ring finger"",October,Summer,No,No,Desserts,Water,""Physical education"",22,19,2,""Yes - other"",""Text messaging"",2,1,5,0,1,0,4,0,0,1,0,0,0,0,None,""Graduate degree"",""Rap/Hip hop"",Invisibility,Famous,Actor,""Wildlife, animals"""
"USA,RI,2013,""6         "",Female,12,Right-Handed,163,25,167,1,Car,3,0.413,43,Swimming,1000,914,1000,775,503,204,26,""Left foot"",90,100,""Ring finger"",October,Summer,Yes,No,""No favorite"",Water,Music,9,10,7,""Yes - broadband connection"",Other,20,25,30,40,5,30,30,30,20,15,30,10,1,5,Some,""Graduate degree"",Pop,Telepathy,Healthy,Other,""International aid"""
"USA,RI,2018,""12        "",Female,17,Right-Handed,174,26.5,173,1,Car,15,0.539,40,Dancing,936,597,604,781,342,540,26.5,""Same length"",80,70,""Index finger"",March,Fall,No,No,""Rice/Noodle dishes"",Water,Art,6,8,4,""Yes - broadband connection"",""Text messaging"",10,20,6,1,8,10,0,0,1,1,8,8,0,2,""A lot"",""Undergraduate degree"",Pop,""Super strength"",Healthy,Other,Health"
"USA,RI,2019,""12        "",Female,17,Right-Handed,154.9,20.3,154.9,2,Car,6,.502,64,Tennis,1000,1000,1000,1000,600,700,20.3,""Same length"",60,4700,""Ring finger"",July,Fall,Yes,No,Breads/Sandwiches,Water,""Mathematics and statistics"",6,8,5,""Yes - other"",""In person"",50,100,4,2,10,18,4,0,9,2,5,7,0,2,""A lot"",""Graduate degree"",Pop,""Freeze time"",Rich,Relative,Health"
"USA,RI,2016,""12        "",Female,19,Right-Handed,160.6,26.5,166,1,Bus,15,336,52,Dancing,500,500,600,800,700,1000,26,""Right foot"",9,8,""Index finger"",June,Summer,Yes,No,Poultry,Water,Art,6,8,3,""Yes - other"",""Text messaging"",250,250,15,5,12,15,3,0,20,18,10,10,20,8,Some,""Graduate degree"",Pop,""Freeze time"",Rich,Relative,""Arts, culture, sports"""
"USA,RI,2018,""12        "",Male,17,Right-Handed,162.8,8,64,2,Bus,15,0.31,,""Martial Arts"",500,500,500,700,1000,1000,8,""Same length"",70,80,""Ring finger"",August,Winter,No,No,Meat,Juice,Science,7,6,5,""Yes - broadband connection"",""Cell phone"",40,40,,,,,,,,,,,,,Some,""High school"",Classical,""Freeze time"",Happy,Other,""Arts, culture, sports"""
"USA,RI,2013,""8         "",Female,14,Right-Handed,164,22,170,2,Car,3,.403,42,Skateboarding/Rollerblading,679,524,43,636,754,1000,22,""Same length"",70,80,""Ring finger"",April,Summer,Yes,No,Meat,Water,Art,5,12,4,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",2000,1300,8,2,1,5,6,35,40,60,80,5,3,2,""A lot"",""Graduate degree"",""Heavy metal"",Telepathy,Rich,Relative,Environment"
"USA,RI,2022,""12        "",Female,17,Right-Handed,157,25,152,1,Car,15,0.332,40,Walking/Hiking,500,1000,400,1000,350,1000,24,""Right foot"",76.2,63.5,""Index finger"",August,Summer,Yes,No,""No favorite"",Water,English,6,10,4,""Yes - broadband connection"",""Text messaging"",20,40,,,,,,,,,,,,,Some,""Graduate degree"",""Rhythm and blues (R&B)"",Fly,Healthy,Relative,""Education/Youth development"""
"USA,RI,2013,""6         "",Male,11,Right-Handed,161,25,160,"" 1"",Bus,4,0.452,38,Athletics,299,551,198,401,647,647,25,""Same length"",81,74,""Index finger"",July,Winter,Yes,No,Pizza/Pasta,Milk,""Mathematics and statistics"",11,10,5,""Yes - broadband connection"",""In person"",0,0,24,1,4,4,5,5,0,0,0,2,0,1,None,""Undergraduate degree"",Pop,Invisibility,Happy,""Sports person"",""Arts, culture, sports"""
"USA,RI,2013,""6         "",Male,12,Right-Handed,154,24,141,1,Bus,10,0.336,47,Athletics,800,950,0,850,1000,1000,24,""Same length"",65,63,""Index finger"",October,Summer,No,No,""No favorite"",Milk,""Physical education"",9,6,3,""Yes - other"",""Text messaging"",150,140,5,1,4,20,10,2,0,80,30,15,1,5,""Very little"",""Some college"",Pop,Fly,Happy,Relative,""Wildlife, animals"""
"USA,RI,2013,""8         "",Female,13,Right-Handed,150,21,150,1,Bus,60,.34,32,Soccer,497,487,96,465,1000,1000,22,""Left foot"",100,110,""Index finger"",August,Summer,Yes,No,Salads,Water,""Mathematics and statistics"",7,11,4,""Yes - broadband connection"",""In person"",100,150,100,20,30,20,50,12,10,13,12,10,15,15,Some,""Graduate degree"",""Rock and roll"",Fly,Happy,Friend,Health"
"USA,RI,2022,""12        "",Female,17,Right-Handed,170.1,24,172,1,Car,12,0.451,42,Other,1000,1000,1000,1000,1000,1000,24,""Same length"",90,90,""Same length"",January,Fall,Yes,No,Pizza/Pasta,Water,""Computers and technology"",5,9,3,""Yes - other"",""Text messaging"",50,50,24,10,5,3,6,0,20,100,120,60,40,2,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,""Coach or club leader"",""International aid"""
"USA,RI,2013,""6         "",Male,12,Right-Handed,158,25,162,2,Bus,35,.387,56,""Hockey (Ice)"",1000,1000,1000,1000,1000,1000,25,""Same length"",80,75,""Index finger"",December,Winter,No,No,Seafood,""Soft drink (non-caffeinated)"",""Mathematics and statistics"",7,9,5,""Yes - broadband connection"",""Internet chat or instant messaging"",20,50,24,1,,,,,,,,,,,,,,,,,"
"USA,RI,2021,""12        "",Female,17,Right-Handed,168,25,163,1,Car,2,.43,""50 "",Soccer,941,513,717,620,599,909,""25 "",""Same length"",60,60,""Index finger"",May,Spring,No,No,""Rice/Noodle dishes"",Juice,Art,7,10,4,""Yes - other"",""Cell phone"",30,24,10,9,6,7,8,2,9,9,8,8,24,4,Some,""High school"",""Rap/Hip hop"",Telepathy,Happy,Friend,Other"
"USA,RI,2013,""6         "",Male,12,Right-Handed,157,24,157,2,Car,5,0.337,44,Baseball/Softball,1000,1000,385,545,615,626,24,""Same length"",10,10,""Same length"",January,Summer,No,No,""Rice/Noodle dishes"",Milk,English,8,10,4,""Yes - other"",""Cell phone"",0,0,3,1,1,2,3,2,2,0,2,1,0,2,""Very little"",""Graduate degree"",Techno/Electronic,""Freeze time"",Healthy,Relative,""Wildlife, animals"""
"USA,RI,2013,""8         "",Female,13,Right-Handed,140,22,155,1,Bus,30,0.415,31,Swimming,1000,1000,1000,1000,1000,1000,22,""Same length"",70,72,""Ring finger"",July,Winter,Yes,No,Seafood,,Art,9,11,3,""Yes - broadband connection"",""Text messaging"",214,436,13,4,3,37,53,21,45,84,63,49,0,7,""A lot"",""Graduate degree"",Pop,Telepathy,Happy,Relative,""International aid"""
"USA,RI,2018,""12        "",Male,18,Right-Handed,187,28,182,2,Bicycle,15,0.631,49,Soccer,818,900,956,952,300,290,26,""Right foot"",100,112,""Ring finger"",July,Fall,No,No,""Rice/Noodle dishes"",Water,Music,8,10,4,""Yes - broadband connection"",""Text messaging"",100,100,50,2,3,10,50,2,3,1,20,1,20,5,""Very little"",""Graduate degree"",Jazz,Telepathy,Happy,""Musician or singer"",""International aid"""
"USA,RI,2013,""6         "",Male,12,Right-Handed,146,22,136,1,Walk,6,563,58,Baseball/Softball,8,8,9,8,4,4,22,""Same length"",8,6,""Index finger"",October,Summer,Yes,No,Meat,Milk,""Mathematics and statistics"",9,8,4,""Yes - other"",""Cell phone"",1,2,20,1,1,40,12,10,2,2,4,1,1,1,""Very little"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Healthy,""Sports person"",Health"
"USA,RI,2013,""6         "",Male,12,Right-Handed,168,26,159,1,Car,3,0.379,50,Baseball/Softball,300,600,700,800,600,900,26,""Same length"",80,80,""Same length"",December,Summer,Yes,No,Meat,""Sports drink"",""Mathematics and statistics"",9,8,4,""Yes - broadband connection"",""Text messaging"",10,10,20,2,4,25,35,10,2,3,3,7,1,3,Some,""Graduate degree"",Pop,""Super strength"",Rich,""Sports person"",""Arts, culture, sports"""
"USA,RI,2022,""12        "",Male,17,Right-Handed,170,29,163,2,Car,20,0.377,38,Other,900,800,500,700,800,1000,29,""Same length"",70,75,""Ring finger"",May,Fall,Yes,No,Poultry,Water,""Mathematics and statistics"",7,7.5,4,""Yes - broadband connection"",""In person"",0,1,3,0.5,10,0,0,14,2,5,98,0,0,2,Some,""Graduate degree"",Jazz,,Happy,Other,""Education/Youth development"""
"USA,RI,2013,""6         "",Male,13,Right-Handed,148,23,150,2,Walk,20,442,64,Baseball/Softball,535,241,743,70,834,1000,21,""Right foot"",80,80,""Same length"",March,Summer,No,No,Meat,Water,""Social studies"",7,7,5,""Yes - other"",""Internet chat or instant messaging"",80,80,10,5,30,5,5,40,25,40,50,60,0,50,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Super strength"",Happy,Relative,""Arts, culture, sports"""
"USA,RI,2013,""5         "",Female,11,Right-Handed,151,23,148,1,Bus,15,0.411,41,Soccer,1000,1000,829,963,658,658,23,""Same length"",80,90,""Ring finger"",November,Fall,No,No,Meat,Water,Music,10,6,5,""Yes - broadband connection"",""In person"",0,0,2,0,5,1,3,1,0,0,3,1,0,3,""A lot"",""Graduate degree"",Other,Telepathy,Famous,Other,""Arts, culture, sports"""
"USA,RI,2013,""5         "",Female,11,Right-Handed,163,25,22,2,Car,3,0.564,52,Basketball,1000,529,412,920,118,316,25,""Same length"",80,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,RI,2022,""12        "",Female,17,Right-Handed,175.2,""24.1 "",186,1,Car,20,0.461,58,Other,1000,786,1000,1000,1000,1000,24.1,""Same length"",80,70,""Ring finger"",May,Fall,No,No,""No favorite"",Water,Science,4.5,11,9,""Yes - broadband connection"",""Cell phone"",200,300,45,20,45,10,10,0,100,70,80,0,0,20,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,Actor,""International aid"""
"USA,RI,2019,""12        "",Male,18,Right-Handed,170,8.5,,2,Bus,15,0.529,36,Tennis,695,369,727,592,1000,1000,8.5,""Same length"",idk,idk,""Same length"",June,Summer,No,No,Meat,Water,History,9,11,4,""Yes - broadband connection"",""Internet chat or instant messaging"",30,100,7,4,21,21,1,5,14,14,35,1,3,2,""A lot"",""Graduate degree"",Pop,Telepathy,Happy,Politician,Other"
"USA,RI,2023,""12        "",Male,18,Ambidextrous,165.5,32,172,2,Walk,8,0.032,30,Running/Jogging,,,,,,,32,""Same length"",90,95,""Ring finger"",September,Fall,Yes,No,""Rice/Noodle dishes"",Juice,""Mathematics and statistics"",8,9,3,""Yes - other"",""Text messaging"",20,30,2,1,none,no,yes,yes,yes,yes,yes,no,no,yes,None,Other,""Rhythm and blues (R&B)"",""Freeze time"",Rich,Other,Health"
"USA,RI,2016,""12        "",Female,17,Right-Handed,157.4,25.4,182.8,2,Car,8,0.442,47,Gymnastics,257,80,380,348,842,1000,25.4,""Same length"",30,73.0,""Ring finger"",December,Spring,Yes,No,""Rice/Noodle dishes"",Water,English,6,8,3,""Yes - other"",""Cell phone"",17,15,20,2,20,40,0,0,50,20,20,10,0,9,Some,""High school"",Reggae,""Freeze time"",Happy,""Community leader or elder"",""Education/Youth development"""
"USA,RI,2013,""6         "",Female,12,Right-Handed,157,23,158,1,Bus,20,0.47,32,Baseball/Softball,893,973,604,877,623,877,23,""Same length"",65,68,""Ring finger"",December,Summer,Yes,No,""No favorite"",Water,""Mathematics and statistics"",10,7,5,""Yes - broadband connection"",""In person"",80,100,14,,,,,,,,,,,,,,,,,,"
